UID	CINSARC
1155-89_RNAseq-2017-10-30	0.6914508104177581
11604-19_RNAseq-CTG-2020-05-15	-0.1563071362367129
11622-18_RNAseq-CTG-2021-08-30	-0.7783288864505085
11783-18_RNAseq-CTG-2021-08-30	-0.745625884226402
1179-01_RNAseq-CTG-2021-08-11	0.4194278888144628
1181-01_RNAseq-CTG-2021-08-11	-0.7380588630164143
1181-20_RNAseq-CTG-2021-08-11	0.6880096612501709
11834-22_RNAseq-CMD-2023-01-15	0.7034589845637845
1186-89_RNAseq-2019-01-30	-0.6628462419978206
11881-19_RNAseq-CTG-2020-01-28	-0.15496451367528707
11888-19_RNAseq-CTG-2021-08-30	-0.6156922010670121
1195-97_RNAseq-CTG-2019-10-28	0.23339863546020514
1201-03_RNAseq-CTG-2021-06-24	-0.8549548211209074
1209-95_RNAseq-CTG-2019-10-28	-0.6034545158595482
12159-20_RNAseq-CTG-2021-08-30	-0.5424347846387124
1225-21_RNAseq-CTG-2022-09-26	-0.692467856160554
123-01_RNAseq-CTG-2021-08-11	0.5688130158515524
1230-18_RNAseq-CTG-2021-08-11	0.7045754400937834
124-93_RNAseq-CTG-2021-08-30	-0.5241914059211138
1248-02_RNAseq-CTG-2021-08-11	-0.05304933338919379
1257-99_RNAseq-CTG-2021-06-24	-0.5237157562137232
1258-08_RNAseq-Winter-Run2-2016	0.6429057759461287
126-11_RNAseq-CTG-2020-12-03	0.2848740944750434
1262-19_RNAseq-CTG-2020-12-03	0.6187588412674042
1263-00_RNAseq-CTG-2021-06-24	-0.6218302958107149
1266-93_RNAseq-CTG-2020-10-01	0.6576012823831792
1280-04_RNAseq-CTG-2021-08-11	-0.7930043602555906
1297-05_RNAseq-CTG-2021-08-11	-0.8106528584318197
1302-02_RNAseq-CTG-2021-08-11	-0.5719097929251744
1306-94_RNAseq-CTG-2021-08-11	0.5787704676416587
1310-00_RNAseq-2017-11-10	0.12281245531327717
1331-20_RNAseq-CTG-2020-05-15	-0.4095240312902179
1347-93_RNAseq-CTG-2020-10-01	0.6118846950099208
1359-89_RNAseq-CTG-2021-08-11	-0.38707669498918906
1371-10_RNAseq-BGI-2014-02-01	-0.565881832643323
1388-09_RNAseq-2015-05-11	0.3012764522507385
1391-04_RNAseq-2017-11-10	0.7503742753348243
1414-00_RNAseq-CTG-2021-09-16	-0.04853110999730757
1417-99_RNAseq-CTG-2021-08-11	0.8111224355263158
1429-88_RNAseq-CTG-2021-08-11	0.4710748657716496
1459-02_RNAseq-CTG-2021-08-11	-0.6065409900370423
1462-09_RNAseq-Winter-Run2-2016	0.6519006983930309
1485-88_RNAseq-CTG-2021-08-11	-0.07988431490001635
1490-89_RNAseq-2019-02-13	-0.716583762515275
1496-18_RNAseq-CTG-2021-08-11	-0.6503002783589543
1496-95_RNAseq-CTG-2021-06-24	-0.7692354652256325
1518-00_RNAseq-CTG-2020-05-15	0.5611798461063183
1518-93_RNAseq-CTG-2021-08-30	-0.3569208337591735
1520-11_RNAseq-2017-11-02	-0.588648342889785
1526-08_RNAseq-CTG-2019-10-28	-0.5516963850442954
1558-06_RNAseq-CTG-2021-08-11	-0.2663995784962606
1558-97_RNAseq-CTG-2021-09-16	0.7547533528286986
1575-00_RNAseq-2019-02-13	-0.714113090647027
1575-93_RNAseq-2019-01-30	-0.3590234996696736
1577-93_RNAseq-CTG-2021-08-11	0.11703001228828519
1586-94_RNAseq-CTG-2021-09-16	0.5819303198437826
1588-17_RNAseq-2017-11-10	-0.38065988987892296
1591-18_RNAseq-CTG-2022-09-26	-0.38125818266732114
1596-99_RNAseq-2019-01-30	-0.7191685337896567
1618-90_RNAseq-CTG-2021-08-11	0.7924470604800712
1634-04_RNAseq-CTG-2020-05-15	0.8221670556020108
1647-98_RNAseq-BGI-2014-02-01	-0.7066712645395622
1659-94_RNAseq-CTG-2020-10-01	0.525731840621836
1660-05_RNAseq-2017-10-30	0.6034523617991366
1665-94_RNAseq-CTG-2019-12-20	-0.7611530183611084
1674-06_RNAseq-2019-02-13	-0.6810089191112666
168-97_RNAseq-CTG-2019-10-28	-0.5409819870658468
1684-17_RNAseq-CTG-2021-06-24	-0.7767721954417222
1696-90_RNAseq-Winter-Run2-2016	0.7242331358539654
1701-91_RNAseq-CTG-2021-08-11	0.7524069315945929
1705-11_RNAseq-Maggan-2017-03-27	-0.6158539477545839
171-01_RNAseq-CTG-2021-08-11	0.754608766857533
1713-91_RNAseq-CTG-2021-09-16	0.5708911562460621
1719-17_RNAseq-CTG-2020-12-03	0.626349779153984
1728-05_RNAseq-CTG-2021-08-11	0.6618813509270025
1731-00_RNAseq-CTG-2019-10-28	-0.6599621256019226
1731-18_RNAseq-CTG-2021-08-11	-0.8123762539781654
1743-89_RNAseq-CTG-2019-10-28	-0.5817333765505532
1744-03_RNAseq-CTG-2021-06-24	-0.5774095722506345
1748-90_RNAseq-CTG-2021-08-11	0.5547773051989091
1771-00_RNAseq-CTG-2021-08-11	-0.4888906212652113
1775-03_RNAseq-BGI-2014-02-01	0.6727866531369702
1784-05_RNAseq-CTG-2020-05-15	-0.05349437953768192
1787-94_RNAseq-CTG-2021-08-11	0.5332388203163567
1792-07_RNAseq-2018-05-17	0.7825866291465078
1797-08_RNAseq-CTG-2021-06-24	-0.7843144086900097
1798-17_RNAseq-2019-02-15	0.7156988204336738
1812-02_RNAseq-CTG-2021-08-11	0.7344358085039598
1815-91_RNAseq-2017-11-10	-0.7794329999395733
1824-93_RNAseq-CTG-2021-06-24	-0.7705512872984861
1835-93_RNAseq-CTG-2021-08-30	0.6939840186319188
1838-04_RNAseq-CTG-2019-10-28	-0.7599195756830099
1841-95_RNAseq-2019-02-13	-0.2617349798016635
1859-04_RNAseq-CTG-2021-09-16	-0.7174757035128357
1864-88_RNAseq-CTG-2020-10-01	0.5744082701429594
1879-92_RNAseq-CTG-2021-08-30	-0.7044143116033376
1889-94_RNAseq-CTG-2021-08-11	0.6358883082554104
1893-03_RNAseq-CTG-2019-10-28	-0.6569046862208823
1894-19_RNAseq-CTG-2020-12-03	-0.7775522437116946
1898-93_RNAseq-CTG-2021-09-16	-0.34322265635539617
192-92_RNAseq-CTG-2021-08-30	0.4915045923885005
1962-91_RNAseq-CTG-2021-08-11	0.6255171994330887
1970-05_RNAseq-CTG-2021-09-16	0.6352889708498906
1989-95_RNAseq-CTG-2021-08-30	-0.6791953016180658
1998-90_RNAseq-CTG-2021-08-30	-0.5343826507749851
1998-91_RNAseq-CTG-2020-10-01	0.27053060756738906
2018-14_RNAseq-2017-11-02	-0.6018442530899815
2023-98_RNAseq-CTG-2021-08-11	0.5195906682656143
2033-19_RNAseq-CTG-2019-12-20	0.5467911588520556
2035-02_RNAseq-2017-11-10	0.4825722219498429
2058-14_RNAseq-2018-05-17	-0.15570055330071145
2062-95_RNAseq-CTG-2021-08-30	-0.7299702414270246
2067-92_RNAseq-CTG-2022-09-26	-0.5079315368715236
2087-93_RNAseq-CTG-2021-08-11	-0.30898242831971473
2098-94_RNAseq-CTG-2020-10-01	-0.6750386121440137
211-94_RNAseq-CTG-2021-08-11	0.1893512360190202
211-99_RNAseq-2013-05-08	-0.5052933339876937
2114-04_RNAseq-CTG-2019-10-28	0.6396859867371127
2119-03_RNAseq-CTG-2021-09-16	0.134944701569391
2130-02_RNAseq-Winter-Run1-2016	-0.2703826733424496
2130-99_RNAseq-CTG-2021-08-30	0.3685819326963251
2137-02_RNAseq-Winter-Run1-2016	-0.6993122859509203
2137-88_RNAseq-CTG-2020-10-01	0.48903428083059575
2145-86_RNAseq-2019-02-13	-0.49458494724454194
2146-02_RNAseq-CTG-2021-09-16	0.7796435974661396
2146-03_RNAseq-CTG-2021-08-11	0.6668051482826866
2146-18_RNAseq-CTG-2019-10-28	0.3871860046716446
2150-02_RNAseq-CTG-2021-06-24	0.37268799495869365
216-05_RNAseq-CTG-2021-09-16	0.49995604490109646
2164-05B_RNAseq-CTG-2019-12-20	0.6746948579720939
2167-07_RNAseq-CTG-2020-10-01	0.676000796730118
217-17_RNAseq-CTG-2021-08-11	0.8029940231578395
2171-94_RNAseq-2017-10-30	0.6615150343616669
2176-91_RNAseq-CTG-2019-02-26	-0.6467857546369756
2186-08_RNAseq-2017-11-10	0.14653994462946862
2186-93_RNAseq-CTG-2019-10-28	0.6200665753702191
2189-06_RNAseq-CTG-2022-09-26	-0.7949380008391401
219-00_RNAseq-CTG-2022-09-26	-0.6854017099226394
2190-92_RNAseq-CTG-2021-08-11	0.49183016372673605
2203-97_RNAseq-CTG-2020-10-01	0.383885003711088
222-92_RNAseq-CTG-2021-08-11	0.7044903769887391
2220-18_RNAseq-CTG-2020-12-03	-0.5946610311052293
2244-10_RNAseq-CTG-2020-12-03	0.6335278897390858
2253-05_RNAseq-CTG-2021-08-30	-0.8317090220767009
2275-97_RNAseq-BGI-2014-02-01	-0.553062488357466
2283-03_RNAseq-CTG-2021-08-30	0.7808088804670515
2283-04_RNAseq-CTG-2021-06-24	0.46219263270466127
2285-20_RNAseq-CTG-2021-06-24	-0.27018418030514135
2291-90_RNAseq-CTG-2021-08-11	0.5804237952696716
2293-06A_RNAseq-CTG-2019-12-20	-0.6138810394863066
230-03_RNAseq-CTG-2020-10-01	0.5959763732759379
2308-01_RNAseq-BGI-2014-02-01	0.13651837527839572
231-14_RNAseq-CTG-2020-10-01	-0.6392839541770141
232-03_RNAseq-CTG-2021-06-24	0.7032935977024055
2322-90_RNAseq-CTG-2019-10-28	0.6264022729374493
2348-99_RNAseq-CTG-2021-08-11	0.4951229494906197
2360-93_RNAseq-CTG-2020-10-01	0.7115303462007931
2367-90_RNAseq-CTG-2021-06-24	-0.8751568973262871
2368-17_RNAseq-CTG-2021-09-16	-0.04501899114336044
2390-03_RNAseq-CTG-2021-09-16	0.024992153727038002
2400-04_RNAseq-CTG-2021-08-11	0.6936734972191525
2422-17_RNAseq-CTG-2019-10-28	0.5434672265460585
2429-17_RNAseq-CTG-2021-09-16	0.8781534426891496
2430-90_RNAseq-CTG-2020-10-01	0.4449778333270437
2433-02_RNAseq-CTG-2019-10-28	-0.581398935696502
2435-90_RNAseq-CTG-2021-06-24	-0.8680328102030485
2436-92_RNAseq-BGI-2014-02-01	-0.7959366502520936
2440-01_RNAseq-CTG-2021-08-11	0.4107364113121326
2449-13_RNAseq-CTG-2019-10-28	0.6979426927728478
2457-97_RNAseq-CTG-2020-10-01	-0.18048728800137093
2458-96_RNAseq-2019-01-30	-0.6221149262205561
2465-18_RNAseq-CTG-2019-10-28	0.6100608762563415
2480-92_RNAseq-CTG-2021-08-30	-0.533483964063045
2492-91_RNAseq-CTG-2021-08-30	-0.6696771199208356
2494-18_RNAseq-CTG-2019-10-28	-0.6159612986463335
2524-89_RNAseq-Winter-Run2-2016	-0.6326245569890885
253-94_RNAseq-CTG-2020-10-01	0.7101461277917571
2532-04_RNAseq-CTG-2019-10-28	0.770670644824196
2535-14_RNAseq-Winter-Run1-2016	-0.5962937458811521
2537-17_RNAseq-CTG-2021-09-16	0.4761160893317792
2541-06_RNAseq-CTG-2021-08-11	-0.7127286293586348
2560-05_RNAseq-2017-11-10	0.30112957347756875
2566-11_RNAseq-CTG-2020-12-03	0.6643890027509916
2569-10_RNAseq-2017-11-02	-0.6035653016785866
2576-00_RNAseq-CTG-2021-08-11	0.4403806043506997
2581-07_RNAseq-CTG-2019-12-20	-0.721841440688694
2587-03_RNAseq-CTG-2021-08-11	0.048126076314466165
2591-08_RNAseq-2018-05-17	-0.6577473517501782
2605-19_RNAseq-CTG-2020-12-03	0.4000085635579428
2606-93_RNAseq-CTG-2019-12-20	-0.7523505978250732
2610-17_RNAseq-CTG-2020-12-03	0.6332227248528137
2611-96_RNAseq-CTG-2021-06-24	-0.7255818726875701
2615-08_RNAseq-CTG-2021-08-11	0.7089907958229543
2631-93_RNAseq-CTG-2022-09-26	-0.5115134399879687
2638-04_RNAseq-CTG-2021-08-11	0.5494907616633958
2640-98_RNAseq-CTG-2021-06-24	-0.9151676187487298
2649-90_RNAseq-CTG-2022-09-26	-0.6514037237708435
2657-03_RNAseq-CTG-2019-08-12	-0.7516460176222711
2658-19_RNAseq-CTG-2021-08-11	-0.7538125490868329
2666-95_RNAseq-CTG-2019-10-28	-0.639602840737387
2689-88_RNAseq-CTG-2021-08-11	0.5992778326838594
2697-07_RNAseq-CTG-2020-10-01	0.45636067811950964
270-10_RNAseq-CTG-2020-05-15	0.6844726327805899
2723-11_RNAseq-Winter-Run2-2016	-0.1083093705244978
274-90_RNAseq-CTG-2021-08-11	0.6817175536748842
2740-12_RNAseq-2017-11-10	-0.4825631602421179
2748-21_RNAseq-CMD-2021-06-16	0.43484597072772
275-99_RNAseq-2019-01-30	-0.5058557210349506
2757-14_RNAseq-CTG-2019-02-26	0.1547802028101322
2777-94_RNAseq-CTG-2020-05-15	-0.5469152862228269
2781-93_RNAseq-2017-11-02	-0.5751770829416213
2790-02_RNAseq-CTG-2021-08-11	-0.6097394244558489
2792-05_RNAseq-CTG-2020-05-15	0.45576177907778403
2806-88_RNAseq-CTG-2020-10-01	0.5460484714175726
2810-92_RNAseq-CTG-2021-09-16	0.7168536989152617
2816-91_RNAseq-2019-02-13	-0.21500184674617978
2818-92_RNAseq-CTG-2021-06-24	-0.8330685679178726
2819-13_RNAseq-2015-01-20	-0.21720410977682789
2828-93_RNAseq-CTG-2021-08-30	-0.6470312789417978
2829-18_RNAseq-CTG-2021-08-11	0.7139866609182338
2856-94_RNAseq-CTG-2020-12-03	0.5721837226241321
2857-05_RNAseq-CTG-2019-12-20	0.1854772095455614
2857-92_RNAseq-CTG-2019-10-28	-0.5664137560625504
2868-97_RNAseq-CTG-2021-08-11	0.5628055068006336
2870-20_RNAseq-CMD-2020-04-15	-0.2516779236669707
29-89_RNAseq-CTG-2021-08-30	0.6325139927379929
2915-92_RNAseq-CTG-2019-10-28	-0.39017629887114913
2926-99_RNAseq-CTG-2020-10-01	0.465784967173877
2950-10_RNAseq-CTG-2019-10-28	0.6009169500824041
296-02_RNAseq-2017-11-10	0.44416537782975685
2960-95_RNAseq-CTG-2020-10-01	0.5117028648716196
2971-01_RNAseq-CTG-2021-09-16	-0.48537500834355063
2977-06_RNAseq-2017-11-02	-0.4860238575621571
2978-96_RNAseq-CTG-2021-09-16	0.34049677133290457
2986-93_RNAseq-2019-01-30	-0.6806317230267139
2991-07_RNAseq-CTG-2022-09-26	-0.7958264226172534
2991-93_RNAseq-CTG-2019-10-28	-0.44001486718513966
3000-93_RNAseq-CTG-2020-05-15	-0.49691450361552036
3008-00_RNAseq-CTG-2021-08-11	-0.8006139026048112
3014-94_RNAseq-CTG-2020-10-01	0.15160640095056613
3024-11_RNAseq-BGI-2014-02-01	-0.6271431364160647
3037-12_RNAseq-2015-05-11	-0.5226291020497477
304-11_RNAseq-CTG-2019-12-20	-0.7701846672562529
3047-97_RNAseq-CTG-2021-06-24	0.38386994603811153
3048-20_RNAseq-CTG-2021-06-24	-0.5827897405711813
3049-17_RNAseq-CTG-2021-09-16	-0.3825191755941139
3052-14_RNAseq-2017-11-02	-0.5265794517310817
3054-92_RNAseq-CTG-2019-10-28	-0.5675184714541162
3063-16_RNAseq-Winter-Run1-2016	-0.498747524548958
3077-07_RNAseq-2017-10-30	0.45900018632830064
3077-18_RNAseq-CTG-2020-10-01	0.7047575948903398
3079-02_RNAseq-CTG-2021-08-11	0.44732557740045403
3110-06_RNAseq-CTG-2021-08-11	0.7374669631059404
3112-92_RNAseq-CTG-2021-08-30	0.5978360556758647
3128-06_RNAseq-2017-11-10	0.49799699648756285
313-02_RNAseq-CTG-2021-08-11	0.3958707892124622
3145-06A_RNAseq-CTG-2019-12-20	0.6305997182789453
3150-99_RNAseq-Winter-Run1-2016	-0.6153037693107761
3156-10_RNAseq-CTG-2020-05-15	0.33771857319244114
3161-95_RNAseq-CTG-2020-10-01	0.05822592466979473
3165-91_RNAseq-CTG-2021-08-30	0.0778516708350313
3167-20_RNAseq-CMD-2020-04-15	0.1833947557060664
3168-18_RNAseq-CTG-2021-06-24	-0.7323128309740109
3168-20_RNAseq-CMD-2020-04-15	0.6423393511984038
317-93_RNAseq-CTG-2020-10-01	0.7304391971272127
3170-20_RNAseq-CMD-2020-04-15	-0.3706048084473505
3186-04_RNAseq-CTG-2021-06-24	-0.6885768375483786
3198-93_RNAseq-CTG-2020-10-01	0.44520821322741166
320-97_RNAseq-CTG-2021-09-16	0.6587224712814174
3221-20_RNAseq-CMD-2020-05-04	0.6005896939666918
3222-20_RNAseq-CMD-2020-05-04	-0.4335971088007072
3223-20_RNAseq-CMD-2020-05-04	-0.4452260213057418
3225-91_RNAseq-CTG-2020-10-01	0.6000783788025396
323-95_RNAseq-CTG-2021-08-30	0.6427929215591884
3234-92_RNAseq-CTG-2020-10-01	-0.7268496650591025
3238-90_RNAseq-2017-11-02	-0.7723628898678467
3239-05_RNAseq-CTG-2021-08-11	0.5397863921718956
3239-96_RNAseq-CTG-2021-09-16	-0.552131573263916
325-00_RNAseq-CTG-2021-08-11	-0.4107106485086261
3252-04_RNAseq-CTG-2021-06-24	-0.7805698712055482
3269-20_RNAseq-CTG-2022-09-26	-0.8344320756260872
3276-03_RNAseq-Winter-Run2-2016	0.17015519757500505
3293-11_RNAseq-2018-05-17	-0.438396871501766
3295-11_RNAseq-2013-05-08	0.7139960357413494
3301-16_RNAseq-CTG-2020-12-03	-0.2812044645588275
3301-90_RNAseq-CTG-2020-05-15	-0.48186182951883444
3306-90_RNAseq-CTG-2021-06-24	-0.8243423222414821
3314-91_RNAseq-CTG-2019-12-20	-0.6161716572435458
3317-20_RNAseq-CTG-2020-12-03	0.49443093557784934
3334-00_RNAseq-CTG-2021-08-30	0.5461511747823422
3339-93_RNAseq-CTG-2020-05-15	0.4695047366282234
334-96_RNAseq-CTG-2021-08-11	0.5900987279386476
3347-19_RNAseq-CTG-2019-10-28	0.28397062105544213
3363-99_RNAseq-CTG-2021-08-11	0.636708977108106
3370-22_RNAseq-CMD-2022-04-03	0.36382284330983566
3371-22_RNAseq-CMD-2022-04-03	-0.4839149816089766
3372-16_RNAseq-CTG-2019-10-28	-0.667609047730033
3372-22_RNAseq-CMD-2022-04-03	-0.4293918747723575
3377-19_RNAseq-CTG-2021-06-24	-0.11233889872611008
3386-01_RNAseq-CTG-2021-08-11	0.7272771764648623
3401-00_RNAseq-CTG-2020-10-01	0.22088190253084256
3415-98_RNAseq-CTG-2021-08-11	0.3313325891151452
3416-90_RNAseq-2017-11-10	0.2950426796542229
3420-93_RNAseq-CTG-2020-10-01	0.8400888735757231
3425-17_RNAseq-CTG-2020-12-03	0.754884431541511
3443-00_RNAseq-2018-05-17	-0.6601091521023648
3447-95_RNAseq-CTG-2020-10-01	0.7641899575172377
3451-01_RNAseq-CTG-2021-08-11	0.5956488229007876
3458-17_RNAseq-CTG-2021-09-16	-0.7698684093671859
3490-00_RNAseq-CTG-2019-10-28	-0.7150002044401921
3491-02_RNAseq-CTG-2021-06-24	-0.7221944865531551
3508-14_RNAseq-CTG-2020-12-03	0.5104708303001022
351-96_RNAseq-CTG-2021-08-11	0.3135012194841712
3511-18_RNAseq-CTG-2019-10-28	0.758795001423688
3521-97_RNAseq-CTG-2021-06-24	-0.7158961527108761
3526-17_RNAseq-CTG-2020-12-03	0.673302022864269
3527-15_RNAseq-Maggan-2017-03-27	-0.5447685109450813
353-06_RNAseq-CTG-2021-06-24	0.41617927240001557
3531-14_RNAseq-Winter-Run2-2016	-0.29276550296308423
3532-91_RNAseq-CTG-2019-10-28	0.5447473004951499
3553-91_RNAseq-CTG-2022-09-26	-0.8411684741539834
3558-91_RNAseq-CTG-2021-08-11	0.5370692804294765
3586-98_RNAseq-CTG-2021-08-30	0.5874841846470165
3592-20_RNAseq-CTG-2020-12-03	-0.3963094736190786
3601-99_RNAseq-2018-05-17	-0.5878382025717149
362-94_RNAseq-CTG-2021-06-24	0.009508377789211736
3632-99_RNAseq-CTG-2019-10-28	-0.28128757469504667
3645-15_RNAseq-2019-01-30	0.3467068150203484
3651-03_RNAseq-CTG-2019-10-28	0.7447548832923361
3666-20_RNAseq-CTG-2021-08-30	0.510006299236664
3670-12_RNAseq-CTG-2021-08-11	-0.2901585784024624
3673-07_RNAseq-CTG-2019-10-28	-0.08952516069139721
3674-18_RNAseq-CTG-2021-06-24	-0.8411429245924863
3675-18_RNAseq-CTG-2021-06-24	-0.7923029106955872
3678-00_RNAseq-CTG-2021-08-11	-0.09183619261077486
37-09_RNAseq-CTG-2021-08-11	0.42522991122273524
3727-99_RNAseq-CTG-2021-08-11	0.2994746740151896
3734-17_RNAseq-CTG-2019-10-28	0.6344492312986354
3735-04_RNAseq-CTG-2021-09-16	-0.7880123880139809
3740-06_RNAseq-2017-11-02	-0.6541321028514782
3749-08_RNAseq-CTG-2020-10-01	0.700324568406018
3751-08_RNAseq-CTG-2020-10-01	0.7457026935563658
3762-07_RNAseq-CTG-2021-08-11	-0.7132960339652409
3778-20_RNAseq-CTG-2020-12-03	0.3120650773978756
380-91_RNAseq-CTG-2021-08-11	0.734897479743204
380-92_RNAseq-2017-10-30	0.5401997015297832
3810-19_RNAseq-CTG-2021-06-24	0.7532449768140043
3823-09_RNAseq-2013-05-08	-0.2085697418594098
3824-15_RNAseq-2018-05-17	0.6349849539650149
3827-99_RNAseq-CTG-2019-10-28	0.35193890668853506
3837-01_RNAseq-CTG-2020-10-01	0.7695282185444342
3847-10_RNAseq-BGI-2014-02-01	0.6830337287802977
386-09_RNAseq-CTG-2020-10-01	0.4169114692920416
3861-07_RNAseq-2013-03-22	-0.639725040218462
387-01_RNAseq-CTG-2021-09-16	0.7850136343963755
3874-04_RNAseq-CTG-2019-08-12	-0.462864736015691
3874-14_RNAseq-CTG-2020-10-01	0.123603062457249
3892-18_RNAseq-CTG-2021-06-24	-0.7483102509156867
3910-01_RNAseq-2017-11-10	-0.5792765478273316
3913-17_RNAseq-CTG-2019-10-28	-0.5680071833573319
3929-03_RNAseq-CTG-2021-09-16	-0.723213323945676
3961-02_RNAseq-CTG-2021-08-11	0.1558862725125653
3971-00_RNAseq-CTG-2021-08-11	-0.1808399440353548
398-19_RNAseq-2019-02-15	0.6552799320796965
3992-12_RNAseq-BGI-2014-02-01	-0.6778849704009641
3995-12_RNAseq-Winter-Run2-2016	-0.373159566386563
4-93_RNAseq-2013-05-08	-0.7441234582656143
4011-20_RNAseq-CTG-2020-12-03	0.5466529352330446
4014-18_RNAseq-CTG-2019-02-26	0.012414791035665868
402-14_RNAseq-2018-05-17	-0.5290743424816987
4021-20_RNAseq-CTG-2021-06-24	-0.8228942702579104
4048-10_RNAseq-CTG-2021-08-11	-0.8078126723907937
4052-19_RNAseq-CTG-2021-06-24	0.7994785505203746
4054-19_RNAseq-CTG-2020-12-03	-0.6518151532201009
4083-04_RNAseq-CTG-2021-08-11	0.5234271412060139
409-06_RNAseq-CTG-2021-08-11	-0.4410038924258043
4096-04_RNAseq-CTG-2021-08-11	0.7560949364300744
4098-00_RNAseq-CTG-2021-09-16	-0.7700747405954673
4101-00_RNAseq-CTG-2021-06-24	-0.7210944343471645
4111-04_RNAseq-CTG-2019-10-28	0.21111696059769544
4113-04_RNAseq-CTG-2021-06-24	0.413162926389692
412-16_RNAseq-Winter-Run2-2016	0.7070159653099071
4127-15_RNAseq-CTG-2021-08-11	0.30459100408783774
413-16_RNAseq-Winter-Run2-2016	-0.3074362023607372
413-94_RNAseq-CTG-2020-10-01	-0.2766205630621974
4150-18_RNAseq-CTG-2019-10-28	0.026057271441573215
416-14_RNAseq-2015-05-11	-0.43806536972168253
4161-00_RNAseq-CTG-2021-08-11	0.8252744616414639
4184-00_RNAseq-CTG-2021-09-16	0.6645971651827192
4191-12_RNAseq-CTG-2021-06-24	0.6244550922975227
4194-07_RNAseq-2019-02-13	-0.400650322566063
4214-16_RNAseq-CTG-2020-12-03	0.6895298610704723
4218-08_RNAseq-CTG-2020-10-01	0.7350182061146782
423-04_RNAseq-CTG-2021-09-16	-0.8191034213916524
423-06_RNAseq-CTG-2021-06-24	-0.46941131324584295
424-06_RNAseq-CTG-2021-06-24	-0.5194860838564457
4246-05_RNAseq-CTG-2021-08-11	-0.7884760135645417
425-06_RNAseq-CTG-2021-08-11	-0.4437633051170819
4257-15_RNAseq-Winter-Run1-2016	-0.7135022871020977
426-06_RNAseq-CTG-2021-06-24	-0.4768545007080438
427-06_RNAseq-CTG-2021-06-24	-0.4765512282267439
4272-20_RNAseq-CTG-2021-06-24	-0.07095603966535649
4274-20_RNAseq-CTG-2022-09-26	-0.8267509506036222
428-06_RNAseq-CTG-2021-08-11	-0.3945229152407327
430-94_RNAseq-2017-11-10	-0.5716157493659421
4314-17_RNAseq-CTG-2021-08-11	0.35090486864672565
4318-10_RNAseq-CTG-2019-10-28	0.08166953189077461
4320-18_RNAseq-CTG-2021-08-30	0.26284342410348077
434-94_RNAseq-CTG-2021-06-24	-0.7652922396297488
4356-08_RNAseq-2013-05-08	-0.417256583372551
436-98_RNAseq-2017-11-10	-0.5473298094856999
4377-20_RNAseq-CTG-2022-09-26	-0.6164778462682508
